[2026-04-26 23:36:42,784][quality.model_adapters.onnx_adapter][INFO] - Loaded prefill model from /Users/ruaoccj/qwen3_tts_bundle_new/talker_prefill.onnx
[2026-04-26 23:45:20,178][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 182/200
[2026-04-26 23:45:20,229][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 183/200
[2026-04-26 23:45:20,274][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 184/200
[2026-04-26 23:45:20,324][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 185/200
[2026-04-26 23:45:20,370][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 186/200
[2026-04-26 23:45:20,413][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 187/200
[2026-04-26 23:45:20,460][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 188/200
[2026-04-26 23:45:20,506][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 189/200
[2026-04-26 23:45:20,550][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 190/200
[2026-04-26 23:45:20,595][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 191/200
[2026-04-26 23:45:20,644][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 192/200
[2026-04-26 23:45:20,697][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 193/200
[2026-04-26 23:45:20,744][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 194/200
[2026-04-26 23:45:20,788][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 195/200
[2026-04-26 23:45:20,836][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 196/200
[2026-04-26 23:45:20,887][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 197/200
[2026-04-26 23:45:20,932][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 198/200
[2026-04-26 23:45:20,977][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 199/200
[2026-04-26 23:45:21,028][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 200/200
[2026-04-26 23:45:21,045][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 200
[2026-04-26 23:45:21,046][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 200)
[2026-04-26 23:45:23,416][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 384000) dtype=float32
[2026-04-26 23:45:24,230][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(28, 1024)
[2026-04-26 23:45:24,230][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-26 23:45:24,274][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-26 23:45:24,308][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-26 23:45:24,342][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-26 23:45:24,375][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-26 23:45:24,408][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-26 23:45:24,440][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-26 23:45:24,472][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-26 23:45:24,507][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-26 23:45:24,539][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-26 23:45:24,575][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-26 23:45:24,613][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-26 23:45:24,653][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-26 23:45:24,687][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-26 23:45:24,721][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-26 23:45:24,768][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-26 23:45:24,809][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-26 23:45:24,848][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-26 23:45:24,894][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-26 23:45:24,937][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-26 23:45:24,978][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-26 23:45:25,014][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-26 23:45:25,049][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-26 23:45:25,088][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-26 23:45:25,123][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 24/200
[2026-04-26 23:45:25,164][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 25/200
[2026-04-26 23:45:25,203][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 26/200
[2026-04-26 23:45:25,243][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 27/200
[2026-04-26 23:45:25,286][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 28/200
[2026-04-26 23:45:25,333][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 29/200
[2026-04-26 23:45:25,387][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 30/200
[2026-04-26 23:45:25,424][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 31/200
[2026-04-26 23:45:25,462][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 32/200
[2026-04-26 23:45:25,511][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 33/200
[2026-04-26 23:45:25,553][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 34/200
[2026-04-26 23:45:25,590][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 35/200
[2026-04-26 23:45:25,631][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 36/200
[2026-04-26 23:45:25,674][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 37/200
[2026-04-26 23:45:25,713][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 38/200
[2026-04-26 23:45:25,753][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 39/200
[2026-04-26 23:45:25,799][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 40/200
[2026-04-26 23:45:25,841][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 41/200
[2026-04-26 23:45:25,880][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 42/200
[2026-04-26 23:45:25,918][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 43/200
[2026-04-26 23:45:25,970][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 44/200
[2026-04-26 23:45:26,016][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 45/200
[2026-04-26 23:45:26,062][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 46/200
[2026-04-26 23:45:26,112][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 47/200
[2026-04-26 23:45:26,154][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 48/200
[2026-04-26 23:45:26,202][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 49/200
[2026-04-26 23:45:26,247][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 50/200
[2026-04-26 23:45:26,294][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 51/200
[2026-04-26 23:45:26,336][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 52/200
[2026-04-26 23:45:26,384][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 53/200
[2026-04-26 23:45:26,449][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 54/200
[2026-04-26 23:45:26,490][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 55/200
[2026-04-26 23:45:26,530][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 56/200
[2026-04-26 23:45:26,570][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 57/200
[2026-04-26 23:45:26,609][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 58/200
[2026-04-26 23:45:26,652][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 59/200
[2026-04-26 23:45:26,692][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 60/200
[2026-04-26 23:45:26,733][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 61/200
[2026-04-26 23:45:26,774][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 62/200
[2026-04-26 23:45:26,816][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 63/200
[2026-04-26 23:45:26,862][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 64/200
[2026-04-26 23:45:26,910][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 65/200
[2026-04-26 23:45:26,956][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 66/200
[2026-04-26 23:45:27,000][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 67/200
[2026-04-26 23:45:27,039][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 68/200
[2026-04-26 23:45:27,079][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 69/200
[2026-04-26 23:45:27,119][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 70/200
[2026-04-26 23:45:27,164][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 71/200
[2026-04-26 23:45:27,207][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 72/200
[2026-04-26 23:45:27,249][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 73/200
[2026-04-26 23:45:27,286][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 74/200
[2026-04-26 23:45:27,324][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 75/200
[2026-04-26 23:45:27,362][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 76/200
[2026-04-26 23:45:27,402][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 77/200
[2026-04-26 23:45:27,442][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 78/200
[2026-04-26 23:45:27,481][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 79/200
[2026-04-26 23:45:27,521][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 80/200
[2026-04-26 23:45:27,559][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 81/200
[2026-04-26 23:45:27,603][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 82/200
[2026-04-26 23:45:27,643][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 83/200
[2026-04-26 23:45:27,685][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 84/200
[2026-04-26 23:45:27,734][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 85/200
[2026-04-26 23:45:27,775][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 86/200
[2026-04-26 23:45:27,819][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 87/200
[2026-04-26 23:45:27,864][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 88/200
[2026-04-26 23:45:27,907][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 89/200
[2026-04-26 23:45:27,947][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 90/200
[2026-04-26 23:45:27,986][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 91/200
[2026-04-26 23:45:28,030][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 92/200
[2026-04-26 23:45:28,068][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 93/200
[2026-04-26 23:45:28,107][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 94/200
[2026-04-26 23:45:28,145][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 95/200
[2026-04-26 23:45:28,188][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 96/200
[2026-04-26 23:45:28,230][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 97/200
[2026-04-26 23:45:28,277][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 98/200
[2026-04-26 23:45:28,326][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 99/200
[2026-04-26 23:45:28,377][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 100/200
[2026-04-26 23:45:28,427][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 101/200
[2026-04-26 23:45:28,471][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 102/200
[2026-04-26 23:45:28,519][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 103/200
[2026-04-26 23:45:28,564][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 104/200
[2026-04-26 23:45:28,606][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 105/200
[2026-04-26 23:45:28,648][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 106/200
[2026-04-26 23:45:28,690][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 107/200
[2026-04-26 23:45:28,731][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 108/200
[2026-04-26 23:45:28,771][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 109/200
[2026-04-26 23:45:28,809][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 110/200
[2026-04-26 23:45:28,848][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 111/200
[2026-04-26 23:45:28,890][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 112/200
[2026-04-26 23:45:28,928][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 113/200
[2026-04-26 23:45:28,966][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 114/200
[2026-04-26 23:45:29,005][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 115/200
[2026-04-26 23:45:29,044][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 116/200
[2026-04-26 23:45:29,085][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 117/200
[2026-04-26 23:45:29,125][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 118/200
[2026-04-26 23:45:29,164][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 119/200
[2026-04-26 23:45:29,202][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 120/200
[2026-04-26 23:45:29,239][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 121/200
[2026-04-26 23:45:29,278][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 122/200
[2026-04-26 23:45:29,317][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 123/200
[2026-04-26 23:45:29,356][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 124/200
[2026-04-26 23:45:29,396][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 125/200
[2026-04-26 23:45:29,437][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 126/200
[2026-04-26 23:45:29,476][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 127/200
[2026-04-26 23:45:29,522][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 128/200
[2026-04-26 23:45:29,569][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 129/200
[2026-04-26 23:45:29,617][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 130/200
[2026-04-26 23:45:29,656][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 131/200
[2026-04-26 23:45:29,696][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 132/200
[2026-04-26 23:45:29,735][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 133/200
[2026-04-26 23:45:29,773][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 134/200
[2026-04-26 23:45:29,815][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 135/200
[2026-04-26 23:45:29,855][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 136/200
[2026-04-26 23:45:29,893][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 137/200
[2026-04-26 23:45:29,932][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 138/200
